brand_id,brand_name,industry_major,industry_mid,year,n_stores,deterioration_1y,risk_grade,startup_cost_mkrw,exposure_mkrw,exposure_ekw,exposure_share,is_stressed,det_stressed,startup_total,deterioration_rank_pct,el_lgd30_mkrw,stress_el_lgd30_mkrw,el_lgd45_mkrw,stress_el_lgd45_mkrw,el_lgd60_mkrw,stress_el_lgd60_mkrw,exposure_basis,exposure_is_synthetic
BRD_20080200076,빚은,외식,기타 외식,2023,35.0,0.16279792463452866,Medium,177.25,558.3375,5.583375,0.0080120028979358,False,0.16279792463452866,177250.0,0.7351351351351352,27.268855873689343,27.268855873689343,40.90328381053401,40.90328381053401,54.53771174737869,54.53771174737869,disclosed_startup_cost,False
BRD_20180804,미스터빠삭,외식,기타 외식,2023,75.0,0.021279575111943574,Low,78.2,527.85,5.2785,0.007574514929904246,False,0.021279575111943574,78200.0,0.2635135135135135,3.369727116851825,3.369727116851825,5.054590675277737,5.054590675277737,6.73945423370365,6.73945423370365,disclosed_startup_cost,False
BRD_20161160,수내닭꼬치,외식,기타 외식,2023,110.0,0.08982643080825968,Low,52.94,524.1059999999999,5.241059999999999,0.007520789470213875,False,0.08982643080825968,52940.0,0.6067567567567568,14.12357140355812,14.12357140355812,21.185357105337182,21.185357105337182,28.24714280711624,28.24714280711624,disclosed_startup_cost,False
BRD_20080100650,올떡,외식,분식,2023,74.0,0.1627983620485589,Medium,69.125,460.3725,4.603725,0.0066062297519510135,False,0.1627983620485589,69125.0,0.7972972972972973,22.484366679660056,22.484366679660056,33.726550019490084,33.726550019490084,44.96873335932011,44.96873335932011,disclosed_startup_cost,False
BRD_20161275,한옥마을,외식,한식,2023,47.0,0.1627978833690541,Medium,108.35,458.3205,4.5832049999999995,0.006576784067313022,False,0.1627978833690541,108350.0,0.731081081081081,22.384082191393965,22.384082191393965,33.57612328709095,33.57612328709095,44.76816438278793,44.76816438278793,disclosed_startup_cost,False
BRD_20191330,광명대창집,외식,기타 외식,2023,50.0,0.021279211975767508,Low,100.15,450.675,4.50675,0.006467073062488578,False,0.021279211975767508,100150.0,0.22297297297297297,2.8770026571537066,2.8770026571537066,4.31550398573056,4.31550398573056,5.754005314307413,5.754005314307413,disclosed_startup_cost,False
BRD_20080200075,명동칼국수샤브샤브,외식,한식,2023,38.0,0.013700476079214636,Low,115.5,395.01,3.9501,0.005668294292813254,False,0.013700476079214636,115500.0,0.14054054054054055,1.623547516815172,1.623547516815172,2.435321275222758,2.435321275222758,3.247095033630344,3.247095033630344,disclosed_startup_cost,False
BRD_20191447,베스트생갈비찜&찜닭,외식,한식,2023,54.0,0.08982733039560493,Medium,80.0,388.8,3.888,0.00557918235246144,False,0.08982733039560493,80000.0,0.7027027027027027,10.47745981734336,10.47745981734336,15.71618972601504,15.71618972601504,20.95491963468672,20.95491963468672,disclosed_startup_cost,False
BRD_20170185,제주스,외식,음료 (커피 외),2023,34.0,0.23530284391941095,High,117.3,358.93799999999993,3.5893799999999993,0.005150670152334886,True,0.35295426587911644,117300.0,0.9108108108108108,25.33773965722365,38.006609485835476,38.006609485835476,57.009914228753225,50.6754793144473,76.01321897167095,disclosed_startup_cost,False
BRD_20160063,엉터리생고기 두번째이야기 무한삼겹,외식,기타 외식,2023,33.0,0.45283944590070335,High,119.4,354.618,3.54618,0.005088679237307538,True,0.679259168851055,119400.0,0.9648648648648649,48.17550558792469,72.26325838188701,72.26325838188704,108.39488757283054,96.35101117584938,144.52651676377403,disclosed_startup_cost,False
BRD_20140599,마시그래이,외식,커피,2023,61.0,0.16279796314897158,Medium,62.7,344.223,3.4422300000000003,0.004939513598022979,False,0.16279796314897158,62700.0,0.7405405405405405,16.811640980708532,16.811640980708532,25.217461471062798,25.217461471062798,33.623281961417064,33.623281961417064,disclosed_startup_cost,False
BRD_20190293,냠냠숯불두마리치킨,외식,치킨,2023,80.0,0.08982699752077687,Low,46.1,331.91999999999996,3.3191999999999995,0.004762968637934672,False,0.08982699752077687,46100.0,0.668918918918919,8.944613105128877,8.944613105128877,13.416919657693315,13.416919657693315,17.889226210257753,17.889226210257753,disclosed_startup_cost,False
BRD_20191199,윤검푸드 봉수아피자,외식,피자,2023,58.0,0.0898270442883147,Low,56.1,292.842,2.92842,0.0042022091524164425,False,0.0898270442883147,56100.0,0.6743243243243243,7.891539391043596,7.891539391043596,11.837309086565394,11.837309086565394,15.783078782087191,15.783078782087191,disclosed_startup_cost,False
BRD_20160331,장혁민의 부대찌개,외식,기타 외식,2023,31.0,0.058828440003236504,Low,96.6,269.514,2.6951400000000003,0.0038674582112687562,False,0.058828440003236504,96600.0,0.4918918918918919,4.756526453709685,4.756526453709685,7.134789680564528,7.134789680564528,9.51305290741937,9.51305290741937,disclosed_startup_cost,False
BRD_20200624,찜꽁찜닭,외식,한식,2023,48.0,0.3333422659330582,High,61.6,266.112,2.6611200000000004,0.0038186403656847185,True,0.5000133988995873,61600.0,0.9324324324324325,26.6119131215934,39.9178696823901,39.9178696823901,59.87680452358514,53.2238262431868,79.8357393647802,disclosed_startup_cost,False
BRD_20220529,하르당,외식,제과제빵,2023,38.0,0.02127959712019667,Low,73.7,252.05399999999997,2.5205399999999996,0.003616911596366552,False,0.02127959712019667,73700.0,0.26756756756756755,1.6090822717602151,1.6090822717602151,2.4136234076403227,2.4136234076403227,3.2181645435204302,3.2181645435204302,disclosed_startup_cost,False
BRD_20210973,피자덕,외식,피자,2023,36.0,0.4528400181152838,High,74.25,240.57,2.4057,0.0034521190805855153,True,0.6792600271729257,74250.0,0.9986486486486487,32.68191694739814,49.02287542109722,49.022875421097226,73.53431313164583,65.36383389479629,98.04575084219444,disclosed_startup_cost,False
BRD_20171499,양계장집아들,외식,치킨,2023,41.0,0.08982575130344538,Low,64.18,236.8242,2.368242,0.003398367791347218,False,0.08982575130344538,64180.0,0.5445945945945946,6.381873507551222,6.381873507551222,9.572810261326834,9.572810261326834,12.763747015102444,12.763747015102444,disclosed_startup_cost,False
BRD_20090100037,종로김밥,외식,기타 외식,2023,48.0,0.04878495823128796,Low,50.0,216.0,2.16,0.003099545751367466,False,0.04878495823128796,50000.0,0.4418918918918919,3.16126529338746,3.16126529338746,4.74189794008119,4.74189794008119,6.32253058677492,6.32253058677492,disclosed_startup_cost,False
BRD_20190092,샐러데이즈(Salad Days),외식,기타 외식,2023,36.0,0.08982663163356917,Low,65.4,211.89600000000002,2.11896,0.0030406543820914846,False,0.08982663163356917,65400.0,0.6283783783783784,5.7101711809880324,5.7101711809880324,8.56525677148205,8.56525677148205,11.420342361976065,11.420342361976065,disclosed_startup_cost,False
BRD_20130247,이웃집소녀떡볶이,외식,분식,2023,26.0,0.08982630701183603,Low,88.4,206.856,2.0685599999999997,0.00296833164789291,False,0.08982630701183603,88400.0,0.6013513513513513,5.574333168972105,5.574333168972105,8.361499753458158,8.361499753458158,11.14866633794421,11.14866633794421,disclosed_startup_cost,False
BRD_20150488,개성집,외식,기타 외식,2023,21.0,0.18182654220332625,Medium,102.3,193.34699999999995,1.9334699999999996,0.0027744808906928027,False,0.18182654220332625,102300.0,0.8689189189189189,10.546684936615954,10.546684936615954,15.820027404923932,15.820027404923932,21.093369873231907,21.093369873231907,disclosed_startup_cost,False
BRD_20212154,부뚜막김치찜,외식,한식,2023,76.0,0.1627986591599757,Medium,25.65,175.44599999999997,1.7544599999999997,0.002517606036548224,False,0.1627986591599757,25650.0,0.827027027027027,8.568712066494328,8.568712066494328,12.853068099741492,12.853068099741492,17.137424132988656,17.137424132988656,disclosed_startup_cost,False
BRD_20190770,지랄닭발,외식,치킨,2023,32.0,0.1627980759412687,Medium,58.3,167.90399999999997,1.6790399999999996,0.0024093802307296433,False,0.1627980759412687,58300.0,0.7581081081081081,8.200334442852832,8.200334442852832,12.300501664279249,12.300501664279249,16.400668885705663,16.400668885705663,disclosed_startup_cost,False
BRD_20130325,인생극장,외식,한식,2023,145.0,0.1627983070279262,Medium,12.0,156.6,1.5659999999999998,0.002247170669741413,False,0.1627983070279262,12000.0,0.7891891891891892,7.648264464171972,7.648264464171972,11.47239669625796,11.47239669625796,15.296528928343944,15.296528928343944,disclosed_startup_cost,False
BRD_20200798,명가통닭,외식,치킨,2023,74.0,0.04878470238534573,Low,23.5,156.50999999999996,1.5650999999999997,0.0022458791923450094,False,0.04878470238534573,23500.0,0.40945945945945944,2.2905881310991374,2.2905881310991374,3.435882196648706,3.435882196648706,4.581176262198275,4.581176262198275,disclosed_startup_cost,False
BRD_20201288,밥스토랑,외식,기타 외식,2023,428.0,0.02127939354385554,Low,3.17,122.10839999999999,1.2210839999999998,0.0017522248723438846,False,0.02127939354385554,3170.0,0.2445945945945946,0.779517809583159,0.779517809583159,1.1692767143747385,1.1692767143747385,1.559035619166318,1.559035619166318,disclosed_startup_cost,False
BRD_20100100052,붐비어,외식,주점,2023,27.0,0.04878515355453417,Low,48.4,117.61199999999998,1.1761199999999998,0.001687702661619585,False,0.04878515355453417,48400.0,0.4608108108108108,1.7213158439567617,1.7213158439567617,2.581973765935143,2.581973765935143,3.4426316879135235,3.4426316879135235,disclosed_startup_cost,False
BRD_20214774,킹치찌개찜,외식,한식,2023,63.0,0.45283968248942413,High,18.95,107.44649999999999,1.0744649999999998,0.0015418302896958538,True,0.6792595237341362,18950.0,0.9824324324324324,14.596811683379972,21.895217525069956,21.89521752506996,32.842826287604936,29.193623366759944,43.79043505013991,disclosed_startup_cost,False
BRD_20160534,킹콩쥬스엔커피,외식,음료 (커피 외),2023,21.0,0.08982621347676037,Low,53.92,101.90879999999999,1.0190879999999998,0.0014623656854951704,False,0.08982621347676037,53920.0,0.5932432432432433,2.7462244871881425,2.7462244871881425,4.119336730782214,4.119336730782214,5.492448974376285,5.492448974376285,disclosed_startup_cost,False
BRD_20151089,떼루와,외식,커피,2023,16.0,0.048785282853021104,Low,70.55,101.592,1.01592,0.0014578196850598315,False,0.048785282853021104,70550.0,0.47702702702702704,1.4868583366812358,1.4868583366812358,2.230287505021854,2.230287505021854,2.9737166733624716,2.9737166733624716,disclosed_startup_cost,False
BRD_20110600016,달구지막창,외식,기타 외식,2023,22.0,0.08982738266520604,Medium,32.7,64.74600000000001,0.6474600000000001,0.0009290888389723982,False,0.08982738266520604,32700.0,0.7121621621621622,1.744789115412429,1.744789115412429,2.6171836731186437,2.6171836731186437,3.489578230824858,3.489578230824858,disclosed_startup_cost,False
BRD_20080400017,조선CH.S치킨,외식,치킨,2023,23.0,0.04878487019827558,Low,11.5,23.804999999999996,0.23804999999999996,0.00034159577134862276,False,0.04878487019827558,11500.0,0.43108108108108106,0.34839715052098497,0.34839715052098497,0.5225957257814775,0.5225957257814775,0.6967943010419699,0.6967943010419699,disclosed_startup_cost,False
