brand_id,year,brand_name,industry_major,industry_mid,n_stores,deterioration_1y,score_raw,deterioration_step,deterioration_rank_pct,brand_state,n_events_at_t,in_model_population,risk_grade,grade,factor1,factor1_shap,factor2,factor2_shap,factor3,factor3_shap
BRD_20231802,2024,우대포,외식,한식,24.0,0.11933920300385296,0.4786351840776871,0.11794871794871795,0.4243027888446215,평가불가,0,False,Low,FS1,[업종상대] 계약종료 백분위,-0.23656,[업종상대] 실질 매출 증가율 백분위,0.23086,[구조] 지역 집중도(HHI),-0.14315
BRD_20170439,2024,후라이드 참 잘하는집,외식,치킨,280.0,0.11926195383412323,0.47858297854149817,0.11794871794871795,0.4239043824701195,건전,0,True,Low,FS1,[추세] 매출 증가율 변동성,0.3196,[추세] 면적당매출 평균,0.27657,[업종상대] 계약종료 백분위,-0.22182
BRD_20160717,2024,키즈엔리딩,서비스,교육 (외국어),68.0,0.11918470466439351,0.4783759055324846,0.11794871794871795,0.4235059760956175,건전,0,True,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.2491,[업종상대] 계약종료 백분위,-0.13016,[수준] 브랜드 연차,-0.12627
BRD_20160892,2024,만년닭강정,외식,치킨,32.0,0.11910745549466378,0.4781879281583766,0.11794871794871795,0.4231075697211155,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.20989,[추세] 점포 증가율 변동성,0.14285,[추세] 면적당매출 평균,0.13085
BRD_20170203,2024,쉐프엠,도소매,기타도소매,45.0,0.11903020632493407,0.478139201150114,0.11794871794871795,0.42270916334661357,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.79917,[변화] 점포 증가율,0.41564,[구조] 지역당 평균 점포수,-0.27609
BRD_20080100473,2024,스테프핫도그(STEFF HOTDOG),외식,패스트푸드,41.0,0.11895295715520435,0.47794676140420006,0.11794871794871795,0.42231075697211157,요주의,1,False,Low,FS1,[수준] 가맹사업 업력,-0.31213,[변화] 점포 증가율,0.24633,[추세] 면적당매출 평균,0.21632
BRD_20212508,2024,구름계란덮밥,외식,한식,94.0,0.11887570798547462,0.4778914334624684,0.11794871794871795,0.42191235059760956,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.17893,[추세] 점포 증가율 변동성,0.15782,[수준] 가맹사업 업력,0.12284
BRD_20200978,2024,따르릉,서비스,기타 서비스,74.0,0.1187984588157449,0.47732705856704594,0.11794871794871795,0.42151394422310756,건전,0,True,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.24497,[업종상대] 계약종료 백분위,-0.21036,[추세] 면적당매출 평균,0.15344
BRD_20141224,2024,진송추어탕,외식,한식,21.0,0.11872120964601518,0.477005171056145,0.11794871794871795,0.42111553784860556,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.20705,[추세] 면적당매출 평균,0.17166,[추세] 점포 증가율 변동성,0.12335
BRD_20221134,2024,HOTEL-LAUNDRY 호텔런드리,서비스,세탁,36.0,0.11864396047628545,0.47659334713275786,0.11794871794871795,0.4207171314741036,건전,0,True,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.23528,[수준] 평균매출,0.22603,[구조] 지역 집중도(HHI),-0.13899
BRD_20110100169,2024,바베큐통족구이,외식,한식,23.0,0.11856671130655573,0.4765775808739235,0.11794871794871795,0.4203187250996016,건전,0,True,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.20095,[추세] 점포 증가율 변동성,0.15706,[구조] 지역당 평균 점포수,0.15048
BRD_20214795,2024,2피자1치킨상회,외식,피자,51.0,0.11848946213682601,0.4764197164325135,0.11794871794871795,0.4199203187250996,요주의,1,False,Low,FS1,[추세] 면적당매출 평균,-0.17684,[업종상대] 계약종료 백분위,-0.17369,[수준] 평균매출,0.15925
BRD_20220549,2024,휴베이스약국,서비스,약국,690.0,0.11841221296709628,0.47598673026651644,0.11794871794871795,0.4195219123505976,건전,0,True,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.23295,[구조] 지역당 평균 점포수,-0.20163,[업종상대] 점포 증가율 백분위,-0.09436
BRD_20200449,2024,오피스큐(OFFICEQ),도소매,기타도소매,17.0,0.11833496379736656,0.4759090288980332,0.11794871794871795,0.4191235059760956,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.68254,[업종상대] 계약종료 백분위,-0.24576,[수준] 가맹사업 업력,-0.24025
BRD_20170987,2024,몰디브태닝,서비스,이미용,90.0,0.11825771462763683,0.47584286912523216,0.11794871794871795,0.4187250996015936,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.13916,[구조] 지역당 평균 점포수,-0.13603,[수준] 브랜드 연차,-0.13498
BRD_20171372,2024,설맥(SEOL MAC),외식,주점,95.0,0.11818046545790711,0.4757822190961739,0.11794871794871795,0.41832669322709165,건전,0,True,Low,FS1,[추세] 면적당매출 평균,0.23378,[추세] 매출 증가율 평균,0.21366,[추세] 매출 증가율 변동성,0.20395
BRD_20080100272,2024,송주불냉면앤칼국수,외식,한식,57.0,0.1181032162881774,0.4754867511337042,0.11794871794871795,0.41792828685258965,요주의,1,False,Low,FS1,[변화] 점포 증가율,0.30627,[업종상대] 계약종료 백분위,0.25679,[수준] 가맹사업 업력,-0.25402
BRD_20201254,2024,치킨인류,외식,치킨,30.0,0.11802596711844766,0.4754024038043456,0.11794871794871795,0.41752988047808764,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.31133,[추세] 점포 증가율 변동성,0.13023,[수준] 본부 직원수,-0.11542
BRD_20231696,2024,오공김밥,외식,분식,21.0,0.11794871794871795,0.474754942644234,0.11794871794871795,0.41713147410358564,건전,0,True,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.26302,[업종상대] 계약종료 백분위,-0.19135,[수준] 평균매출,-0.12894
BRD_20220420,2024,만재네,외식,한식,26.0,0.11787146877898823,0.47463736588239724,0.11794871794871795,0.41673306772908364,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.44423,[업종상대] 계약종료 백분위,-0.21572,[업종상대] 실질 매출 증가율 백분위,0.12962
BRD_20201747,2024,아구듬뿍&알곤마니,외식,한식,181.0,0.1177942196092585,0.47448337899161364,0.11794871794871795,0.4163346613545817,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.57846,[수준] 평균매출,0.17593,[구조] 지역당 평균 점포수,-0.16474
BRD_20221072,2024,한양고깃집,외식,한식,26.0,0.11771697043952878,0.47375385451659213,0.11794871794871795,0.4159362549800797,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,-0.20731,[구조] 지역당 평균 점포수,0.19859,[업종상대] 점포 증가율 백분위,-0.12325
BRD_20190677,2024,두레통닭,외식,치킨,65.0,0.11763972126979906,0.4736535277369949,0.11794871794871795,0.4155378486055777,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.75316,[수준] 브랜드 연차,-0.1506,[구조] 지역당 평균 점포수,-0.11641
BRD_20221408,2024,단성무이,외식,주점,27.0,0.11756247210006933,0.47357012350346395,0.11794871794871795,0.4151394422310757,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.55814,[업종상대] 계약종료 백분위,-0.22028,[추세] 점포 증가율 변동성,0.1524
BRD_20120300082,2024,압구정 봉구비어,외식,주점,182.0,0.11748522293033961,0.47308186692619214,0.11794871794871795,0.4147410358565737,건전,0,True,Low,FS1,[변화] 점포 증가율,0.28413,[추세] 면적당매출 평균,0.28215,[추세] 매출 증가율 변동성,0.26877
BRD_20160722,2024,푸드머스(KIDS),도소매,기타도소매,89.0,0.11740797376060988,0.4727889472695919,0.11794871794871795,0.41434262948207173,평가불가,0,False,Low,FS1,[수준] 가맹사업 업력,-0.28253,[업종상대] 계약종료 백분위,-0.24091,[업종상대] 실질 매출 증가율 백분위,0.22611
BRD_20231140,2024,프레시크레딧,도소매,기타도소매,20.0,0.11733072459088016,0.47206515715092334,0.11794871794871795,0.41394422310756973,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.73583,[구조] 지역 집중도(HHI) 전년비 변화,-0.26958,[수준] 평균매출,0.21136
BRD_20130100134,2024,아이패밀리,도소매,기타도소매,20.0,0.11725347542115044,0.4718173570023923,0.11794871794871795,0.41354581673306773,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,-0.24201,[업종상대] 실질 매출 증가율 백분위,0.23699,[수준] 브랜드 연차,-0.07429
BRD_20080100635,2024,요거프레소,외식,커피,281.0,0.11717622625142071,0.4718135518108706,0.11794871794871795,0.4131474103585657,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.42904,[추세] 점포 증가율 평균,0.331,[변화] 점포 증가율,0.32894
NAME:맥도날드@외식,2024,맥도날드,외식,패스트푸드,55.0,0.117098977081691,0.4715953302313207,0.11794871794871795,0.4127490039840637,건전,0,True,Low,FS1,[변화] 점포 증가율,0.34104,[추세] 점포 증가율 평균,0.3087,[수준] 가맹사업 업력,-0.28015
BRD_20151010,2024,블루25 (Blue25),도소매,편의점,67.0,0.11702172791196128,0.4715163336518692,0.11794871794871795,0.4123505976095618,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.75911,[수준] 평균매출,0.18508,[추세] 점포 증가율 변동성,-0.13743
BRD_20230786,2024,맹호수제돈까스,외식,한식,20.0,0.11694447874223154,0.47151276340108833,0.11794871794871795,0.4119521912350598,요주의,1,False,Low,FS1,[구조] 지역당 평균 점포수,0.22752,[업종상대] 계약종료 백분위,-0.22233,[수준] 가맹사업 업력,0.12203
BRD_20150883,2024,빈체로,외식,서양식,14.0,0.11686722957250183,0.47134235384768813,0.11794871794871795,0.41155378486055777,건전,0,True,Low,FS1,[변화] 점포 증가율,0.33625,[구조] 지역당 평균 점포수,0.33276,[수준] 가맹사업 업력,-0.12819
BRD_20230202,2024,슈퍼키친,도소매,기타도소매,72.0,0.11678998040277211,0.471138598798524,0.11794871794871795,0.41115537848605577,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.66852,[업종상대] 실질 매출 증가율 백분위,-0.12084,[수준] 평균매출,-0.1138
BRD_20141036,2024,꼬마숲 어린이집,서비스,유아 관련 (교육 외),83.0,0.11671273123304238,0.47055858329742656,0.11794871794871795,0.41075697211155376,건전,0,True,Low,FS1,[추세] 점포 증가율 평균,0.26052,[구조] 개점-종료 격차,-0.12864,[수준] 가맹사업 업력,-0.12319
BRD_20160945,2024,육회말투아웃,외식,기타 외식,20.0,0.11663548206331266,0.4701685282727285,0.11794871794871795,0.4103585657370518,평가불가,0,False,Low,FS1,[업종상대] 계약종료 백분위,-0.23742,[구조] 지역당 평균 점포수,0.21471,[업종상대] 실질 매출 증가율 백분위,0.21086
BRD_20230835,2024,모토이시,외식,일식,68.0,0.11655823289358293,0.46984638057932004,0.11794871794871795,0.4099601593625498,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,-0.24495,[추세] 점포 증가율 변동성,0.15994,[구조] 지역당 평균 점포수,0.15205
BRD_20200343,2024,미도인(味道人),외식,기타 외식,26.0,0.11648098372385321,0.46874388325945604,0.11794871794871795,0.4095617529880478,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.32881,[업종상대] 계약종료 백분위,-0.23721,[추세] 점포 증가율 변동성,0.14885
BRD_20191286,2024,렌즈베리,도소매,기타도소매,51.0,0.11640373455412349,0.46862879404364055,0.11794871794871795,0.4091633466135458,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,-0.26455,[수준] 브랜드 연차,-0.13915,[구조] 지역당 평균 점포수,0.13137
BRD_20180414,2024,케이엠지엠홀덤앤이벤트펍(KMGM HOLD’EM & EVENT PUB),외식,주점,61.0,0.11632648538439376,0.4681306204057806,0.11794871794871795,0.4087649402390438,건전,0,True,Low,FS1,[수준] 브랜드 연차,-0.16998,[수준] 면적당매출,0.14935,[추세] 점포 증가율 변동성,0.13549
BRD_20200592,2024,데일리스터디카페,서비스,기타 서비스,29.0,0.11624923621466404,0.46810297447241955,0.11794871794871795,0.40836653386454186,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,-0.29538,[구조] 지역당 평균 점포수,0.25281,[추세] 면적당매출 평균,-0.14832
BRD_20150031,2024,브라운돈까스,외식,기타 외식,74.0,0.11617198704493432,0.4680426136098659,0.11794871794871795,0.40796812749003986,건전,0,True,Low,FS1,[추세] 매출 증가율 변동성,0.20913,[추세] 면적당매출 평균,0.14428,[업종상대] 점포 증가율 백분위,-0.10569
BRD_20200758,2024,노래하는크레용,서비스,유아관련,87.0,0.11609473787520459,0.46784145230286994,0.11794871794871795,0.40756972111553785,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,-0.1335,[추세] 점포 증가율 변동성,-0.12856,[수준] 평균매출,0.11786
BRD_20100100210,2024,오니기리와이규동,외식,기타 외식,35.0,0.11601748870547487,0.4676454863181065,0.11794871794871795,0.40717131474103585,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,-0.22764,[추세] 점포 증가율 변동성,0.17153,[추세] 면적당매출 평균,0.16749
BRD_20190595,2024,카카오T블루,서비스,운송,4005.0,0.11594023953574516,0.46732788971943395,0.11794871794871795,0.40677290836653385,건전,0,True,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.18706,[구조] 지역당 평균 점포수,-0.18662,[추세] 면적당매출 평균,0.11008
BRD_20220145,2024,플랜비 스튜디오,서비스,기타 서비스,116.0,0.11586299036601543,0.46716929276600333,0.11794871794871795,0.4063745019920319,건전,0,True,Low,FS1,[추세] 매출 증가율 변동성,0.22925,[추세] 면적당매출 평균,0.17435,[수준] 평균매출,0.16458
BRD_20190976,2024,꼬꼬아찌,외식,치킨,25.0,0.11578574119628571,0.46692078405021914,0.11794871794871795,0.4059760956175299,건전,0,True,Low,FS1,[추세] 점포 증가율 평균,0.34979,[변화] 점포 증가율,0.31277,[수준] 가맹사업 업력,-0.26895
BRD_20180146,2024,로즈애플(ROSE APPLE),도소매,농수산물,12.0,0.11570849202655598,0.4668014428865585,0.11794871794871795,0.4055776892430279,요주의,1,False,Low,FS1,[구조] 지역당 평균 점포수,0.38921,[구조] 지역 집중도(HHI) 전년비 변화,-0.24317,[추세] 점포 증가율 평균,0.19981
BRD_20214094,2024,압구정화로구이,외식,한식,77.0,0.11563124285682626,0.46667459976739456,0.11794871794871795,0.4051792828685259,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.14846,[추세] 점포 증가율 변동성,0.13296,[수준] 평균매출,-0.11882
BRD_20230118,2024,찐하오 마라탕,외식,중식,60.0,0.11555399368709654,0.46658832965933794,0.11794871794871795,0.4047808764940239,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,-0.14356,[구조] 지역당 평균 점포수,0.13164,[수준] 가맹사업 업력,0.1206
BRD_20080100128,2024,디델리,외식,분식,18.0,0.11547674451736681,0.46633629714297975,0.11794871794871795,0.4043824701195219,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.39959,[수준] 가맹사업 업력,-0.30684,[업종상대] 계약종료 백분위,-0.21046
BRD_20190981,2024,힐링엔젤스,서비스,기타 서비스,31.0,0.11539949534763709,0.4662851708670271,0.11794871794871795,0.40398406374501994,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.25458,[추세] 면적당매출 평균,-0.15995,[수준] 브랜드 연차,-0.14961
BRD_20221254,2024,본가왕뼈 감자탕,외식,한식,58.0,0.11532224617790737,0.46539772723673245,0.11794871794871795,0.40358565737051794,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,-0.20461,[추세] 점포 증가율 변동성,0.12806,[수준] 가맹사업 업력,0.12134
BRD_20214241,2024,하루필름,서비스,기타 서비스,118.0,0.11524499700817764,0.46528965863152044,0.11794871794871795,0.40318725099601593,요주의,1,False,Low,FS1,[수준] 가맹점 수,-0.12818,[추세] 점포 증가율 변동성,0.12351,[수준] 평균매출,0.11213
BRD_20190571,2024,꼬꼬STORY(꼬꼬스토리),외식,기타 외식,19.0,0.11516774783844792,0.46502616111177036,0.11794871794871795,0.40278884462151393,건전,0,True,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.24596,[업종상대] 계약종료 백분위,-0.21596,[업종상대] 점포 증가율 백분위,-0.13405
BRD_20080100540,2024,미샤,도소매,화장품,89.0,0.1150904986687182,0.4646489844762,0.11794871794871795,0.40239043824701193,건전,0,True,Low,FS1,[수준] 가맹사업 업력,-0.19784,[수준] 직영점 비중,0.17041,[변화] 신규개점률,0.12869
BRD_20190627,2024,샵도쿄시장,외식,주점,25.0,0.11501324949898847,0.46397194238773215,0.11794871794871795,0.40199203187251,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.31412,[업종상대] 계약종료 백분위,-0.2138,[추세] 면적당매출 평균,0.17515
BRD_20214600,2024,무청감자탕,외식,한식,71.0,0.11493600032925876,0.46365865694697056,0.11794871794871795,0.401593625498008,건전,0,True,Low,FS1,[추세] 매출 증가율 변동성,0.18912,[추세] 점포 증가율 변동성,0.13973,[업종상대] 계약종료 백분위,0.13094
BRD_20200973,2024,엔젤스맘,서비스,인력 파견,30.0,0.11485875115952904,0.4634462432381325,0.11794871794871795,0.401195219123506,건전,0,True,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.20539,[추세] 점포 증가율 변동성,0.11998,[수준] 브랜드 연차,-0.10652
BRD_20080200039,2024,맥켄치킨,외식,치킨,14.0,0.1147815019897993,0.46290446830533283,0.11794871794871795,0.400796812749004,건전,0,True,Low,FS1,[추세] 점포 증가율 평균,0.28543,[수준] 가맹사업 업력,-0.26819,[업종상대] 계약종료 백분위,-0.26572
BRD_20171354,2024,링코(RINKO),외식,주점,30.0,0.11470425282006959,0.46284584974508736,0.11794871794871795,0.40039840637450197,건전,0,True,Low,FS1,[추세] 면적당매출 평균,0.35309,[추세] 매출 증가율 평균,0.2483,[업종상대] 계약종료 백분위,-0.21675
BRD_20190928,2024,청연,외식,일식,20.0,0.11462700365033986,0.46271181384032506,0.11794871794871795,0.4,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.64016,[업종상대] 계약종료 백분위,-0.25056,[수준] 브랜드 연차,-0.16778
BRD_20230023,2024,프랭크커핀바,외식,커피,35.0,0.11454975448061014,0.46268609468584015,0.11794871794871795,0.399601593625498,요주의,1,False,Low,FS1,[구조] 지역당 평균 점포수,0.3076,[업종상대] 계약종료 백분위,-0.26135,[수준] 가맹사업 업력,0.11735
BRD_20120100139,2024,참사랑어머니회산후도우미,서비스,인력 파견,30.0,0.11447250531088042,0.46268097173950185,0.11794871794871795,0.399203187250996,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.34585,[추세] 점포 증가율 변동성,-0.29844,[수준] 가맹사업 업력,-0.28735
BRD_20201281,2024,경성한우국밥,외식,기타 외식,46.0,0.11439525614115069,0.4624382441795245,0.11794871794871795,0.398804780876494,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.20059,[수준] 브랜드 연차,-0.17871,[수준] 가맹사업 업력,0.1205
BRD_20200393,2024,욜로PC방,서비스,PC방,69.0,0.11431800697142097,0.4621630497700257,0.11794871794871795,0.398406374501992,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,-0.24269,[추세] 면적당매출 평균,0.21544,[추세] 매출 증가율 평균,0.16741
BRD_20150600,2024,아카데미창,서비스,기타 교육,54.0,0.11424075780169125,0.46215730450199477,0.11794871794871795,0.39800796812749006,요주의,1,False,Low,FS1,[수준] 평균매출,0.23576,[구조] 지역당 평균 점포수,-0.15674,[수준] 면적당매출,0.1546
BRD_20110100216,2024,사나포차,외식,주점,20.0,0.11416350863196152,0.4610479308638839,0.11794871794871795,0.39760956175298806,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.59269,[업종상대] 계약종료 백분위,-0.20826,[업종상대] 실질 매출 증가율 백분위,-0.10681
BRD_20201906,2024,고망고,외식,음료 (커피 외),68.0,0.1140862594622318,0.4606787056618379,0.11794871794871795,0.39721115537848606,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.17483,[추세] 점포 증가율 변동성,0.129,[업종상대] 실질 매출 증가율 백분위,-0.11938
BRD_20130100376,2024,맛찬들왕소금구이,외식,한식,84.0,0.11400901029250207,0.4605730238466639,0.11794871794871795,0.39681274900398406,건전,0,True,Low,FS1,[변화] 점포 증가율,0.21049,[추세] 면적당매출 평균,0.16646,[추세] 점포 증가율 변동성,0.11009
BRD_20201482,2024,돼지게티,외식,한식,158.0,0.11393176112277235,0.460256102686874,0.11794871794871795,0.39641434262948205,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,-0.20511,[구조] 지역당 평균 점포수,-0.18045,[추세] 매출 증가율 변동성,0.16559
BRD_20201664,2024,꽈백최선생,외식,분식,38.0,0.11385451195304264,0.4598778003390795,0.11794871794871795,0.3960159362549801,건전,0,True,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.20649,[추세] 점포 증가율 변동성,0.13163,[수준] 브랜드 연차,-0.1264
BRD_20080500027,2024,길성이,외식,한식,13.0,0.1137772627833129,0.4594132189890824,0.11794871794871795,0.3956175298804781,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.2599,[업종상대] 계약종료 백분위,-0.22971,[추세] 면적당매출 평균,0.20158
BRD_20100100368,2024,더샘,도소매,화장품,46.0,0.11370001361358319,0.45866473784002293,0.11794871794871795,0.3952191235059761,건전,0,True,Low,FS1,[추세] 매출 증가율 평균,0.20348,[추세] 면적당매출 평균,0.19983,[추세] 매출 증가율 변동성,0.17009
BRD_20100100306,2024,꽃마름,외식,한식,41.0,0.11362276444385347,0.4583358963969852,0.11794871794871795,0.3948207171314741,건전,0,True,Low,FS1,[변화] 점포 증가율,0.30561,[구조] 지역당 평균 점포수,0.22249,[수준] 가맹사업 업력,-0.19138
BRD_20190195,2024,그놈포차,외식,주점,82.0,0.11354551527412374,0.45801542895944025,0.11794871794871795,0.3944223107569721,요주의,1,False,Low,FS1,[추세] 면적당매출 평균,0.2101,[수준] 브랜드 연차,-0.12721,[추세] 점포 증가율 변동성,0.11345
BRD_20120100267,2024,육장갈비,외식,기타 외식,49.0,0.11346826610439402,0.45781421219835033,0.11794871794871795,0.39402390438247015,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.34373,[구조] 지역당 평균 점포수,0.24961,[수준] 가맹사업 업력,-0.12248
BRD_20210996,2024,다복향 마라탕,외식,기타 외국식,79.0,0.1133910169346643,0.45778378048169455,0.11794871794871795,0.39362549800796814,건전,0,True,Low,FS1,[추세] 점포 증가율 변동성,0.13841,[수준] 가맹사업 업력,0.13711,[업종상대] 실질 매출 증가율 백분위,-0.12451
BRD_20191036,2024,궁 잔기지떡,외식,기타 외식,29.0,0.11331376776493457,0.4577721028294205,0.11794871794871795,0.39322709163346614,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,-0.24089,[업종상대] 실질 매출 증가율 백분위,0.227,[구조] 지역 집중도(HHI),-0.14257
BRD_20210155,2024,홍:이집,외식,한식,21.0,0.11323651859520485,0.4576472263577889,0.11794871794871795,0.39282868525896414,건전,0,True,Low,FS1,[추세] 점포 증가율 변동성,0.13959,[수준] 평균매출,-0.12703,[수준] 가맹사업 업력,0.12462
BRD_20160600,2024,주식회사포차천국,외식,주점,132.0,0.11315926942547513,0.45743704417834063,0.11794871794871795,0.39243027888446214,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.36304,[추세] 면적당매출 평균,0.17214,[변화] 점포 증가율,0.15938
BRD_20200904,2024,파이널나인,외식,기타 외식,31.0,0.1130820202557454,0.4570719724910189,0.11794871794871795,0.39203187250996013,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.26675,[수준] 브랜드 연차,-0.13648,[업종상대] 실질 매출 증가율 백분위,0.12395
BRD_20212074,2024,도로시파스타,외식,서양식,93.0,0.11300477108601568,0.4568477097731572,0.11794871794871795,0.3916334661354582,건전,0,True,Low,FS1,[변화] 점포 증가율,0.18497,[추세] 점포 증가율 변동성,0.15638,[수준] 가맹사업 업력,0.13916
BRD_20201223,2024,눈꽃대패,외식,기타 외식,29.0,0.11292752191628597,0.4566671699426668,0.11794871794871795,0.3912350597609562,건전,0,True,Low,FS1,[추세] 면적당매출 평균,0.18352,[추세] 점포 증가율 변동성,0.13704,[수준] 가맹사업 업력,0.13625
BRD_20214660,2024,호주에서 온 스시,외식,일식,54.0,0.11285027274655623,0.456658955651915,0.11794871794871795,0.3908366533864542,요주의,1,False,Low,FS1,[구조] 지역당 평균 점포수,0.14556,[추세] 점포 증가율 변동성,0.12553,[수준] 가맹사업 업력,0.12104
BRD_20210655,2024,덮밥장사장,외식,일식,37.0,0.11277302357682652,0.45627207210091786,0.11794871794871795,0.3904382470119522,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.33246,[업종상대] 계약종료 백분위,-0.19382,[추세] 점포 증가율 변동성,0.12962
BRD_20140399,2024,로봇김밥,외식,분식,3.0,0.11269577440709679,0.45616205663649506,0.11794871794871795,0.3900398406374502,요주의,1,False,Low,FS1,[구조] 지역당 평균 점포수,0.57022,[업종상대] 계약종료 백분위,-0.21785,[추세] 점포 증가율 변동성,0.11816
BRD_20170402,2024,엉클부대찌개,외식,기타 외식,14.0,0.11261852523736707,0.4558627816310197,0.11794871794871795,0.3896414342629482,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.75732,[구조] 지역 집중도(HHI) 전년비 변화,-0.29008,[구조] 지역당 평균 점포수,0.14759
BRD_20221246,2024,열정국밥,외식,한식,234.0,0.11254127606763735,0.45506798807912824,0.11794871794871795,0.3892430278884462,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.23897,[구조] 지역당 평균 점포수,-0.21105,[수준] 가맹사업 업력,0.16051
BRD_20210169,2024,임대장,외식,한식,22.0,0.11246402689790762,0.4536214470540375,0.11794871794871795,0.3888446215139442,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.60853,[업종상대] 계약종료 백분위,-0.22428,[추세] 점포 증가율 변동성,0.12874
BRD_20231719,2024,마장동 고기집,외식,한식,194.0,0.1123867777281779,0.45322493737887276,0.11794871794871795,0.3884462151394422,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.21356,[구조] 지역당 평균 점포수,-0.2065,[수준] 가맹사업 업력,0.15233
BRD_20080100099,2024,피쉬앤그릴too,외식,주점,0.0,0.11230952855844817,0.45288000430077097,0.11794871794871795,0.3880478087649402,평가불가,0,False,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.2579,[업종상대] 계약종료 백분위,-0.25525,[수준] 가맹사업 업력,-0.25134
BRD_20191140,2024,두부만드는사람들,외식,한식,68.0,0.11223227938871845,0.4515810188154139,0.11794871794871795,0.38764940239043827,건전,0,True,Low,FS1,[추세] 면적당매출 평균,-0.18416,[변화] 점포 증가율,0.16806,[수준] 평균매출,0.15822
BRD_20100100142,2024,홀리카홀리카,도소매,화장품,31.0,0.11215503021898873,0.45128654706098603,0.11794871794871795,0.38725099601593627,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.34155,[추세] 면적당매출 평균,0.17499,[수준] 가맹사업 업력,-0.15641
BRD_20150119,2024,화포식당,외식,기타 외식,35.0,0.112077781049259,0.45003954840743376,0.11794871794871795,0.38685258964143426,건전,0,True,Low,FS1,[변화] 점포 증가율,0.18391,[추세] 면적당매출 평균,0.17062,[구조] 지역당 평균 점포수,-0.13219
BRD_20130438,2024,박군치킨,외식,치킨,65.0,0.11200053187952928,0.44963242651236546,0.11794871794871795,0.38645418326693226,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,-0.27039,[추세] 점포 증가율 변동성,-0.26724,[추세] 면적당매출 평균,0.23667
